c6a.16xlarge, kokkos, 96, 96, 96, 14, 10.5239, 64, 128, 2654208, 32282578.131681222
c6a.16xlarge, kokkos, 96, 96, 96, 17, 13.5891, 32, 128, 2654208, 25000818.597258095
c6a.16xlarge, kokkos, 96, 96, 96, 14, 11.0686, 16, 64, 2654208, 15346955.531864915
c6a.16xlarge, kokkos, 96, 96, 96, 23, 19.4654, 8, 64, 2654208, 8726731.122915532
c6a.16xlarge, kokkos, 96, 96, 96, 24, 18.4583, 4, 32, 2654208, 4601434.368278769
c6a.16xlarge, kokkos, 96, 96, 96, 30, 17.2162, 2, 16, 2654208, 2466707.4034920596
c6a.16xlarge, kokkos, 96, 96, 96, 42, 17.9566, 1, 8, 2654208, 1182499.1368076361
c6a.16xlarge, omp, 128, 128, 128, 72, 10.1518, 64, 16, 6291456, 9915807.64002443
c6a.16xlarge, omp, 128, 128, 128, 46, 11.4373, 32, 16, 6291456, 8801316.394603621
c6a.16xlarge, omp, 128, 128, 128, 31, 11.4427, 16, 16, 6291456, 8797162.907355782
c6a.16xlarge, omp, 128, 128, 128, 28, 14.3707, 8, 16, 6291456, 7004759.406291969
c6a.16xlarge, omp, 128, 128, 128, 22, 10.8802, 4, 8, 6291456, 4625985.551736182
c6a.16xlarge, omp, 128, 128, 128, 32, 21.862, 2, 8, 6291456, 2302243.527582106
c6a.16xlarge, omp, 128, 128, 128, 50, 35.5358, 1, 8, 6291456, 1416364.567562852
c6a.16xlarge, mpi, 128, 128, 128, 15, 13.082, 64, 64, 6291456, 30779176.27274117
c6a.16xlarge, mpi, 128, 128, 128, 18, 17.086, 32, 64, 6291456, 23566263.841741778
c6a.16xlarge, mpi, 128, 128, 128, 14, 12.376, 16, 32, 6291456, 16267500.969618617
c6a.16xlarge, mpi, 128, 128, 128, 13, 10.7185, 8, 16, 6291456, 9391546.951532397
c6a.16xlarge, mpi, 128, 128, 128, 14, 10.337, 4, 8, 6291456, 4869076.908193867
c6a.16xlarge, mpi, 128, 128, 128, 29, 21.6889, 2, 8, 6291456, 2320617.8275523423
c6a.16xlarge, mpi, 128, 128, 128, 56, 41.5333, 1, 8, 6291456, 1211838.4043646907
c6a.16xlarge, kokkos, 128, 128, 128, 20, 12.7009, 64, 64, 6291456, 31702728.468061317
c6a.16xlarge, kokkos, 128, 128, 128, 23, 16.5711, 32, 64, 6291456, 24298518.746492386
c6a.16xlarge, kokkos, 128, 128, 128, 18, 12.2622, 16, 32, 6291456, 16418472.378529139
c6a.16xlarge, kokkos, 128, 128, 128, 20, 11.7148, 8, 16, 6291456, 8592830.94888517
c6a.16xlarge, kokkos, 128, 128, 128, 26, 10.4946, 4, 8, 6291456, 4795956.777771425
c6a.16xlarge, kokkos, 128, 128, 128, 52, 21.9282, 2, 8, 6291456, 2295293.1841190797
c6a.16xlarge, kokkos, 128, 128, 128, 99, 41.5759, 1, 8, 6291456, 1210596.715885886
